floor,src,dst,d_graph_px,d_geo_full_px,d_geo_interior_px,d_euclid_px,stretch_full,stretch_interior,geo_over_euclid
FF part 2up,room_18,exit_door_5,2414.559527600252,924.4507934888326,,671.5394627272473,2.611885396828771,,1.376614249495428
FF part 2up,room_18,exit_door_6,2262.1865815116407,747.9655121145939,,562.0874042353199,3.024453059494883,,1.3306925337210642
FF part 2up,room_18,exit_door_7,1874.6903619037796,425.53910524340085,,369.5243564367578,4.4054479102020245,,1.1515860804055813
FF part 2up,room_18,exit_door_8,2273.0031637505194,914.7594513539351,2083.0092347159916,809.4116690535169,2.4848097064056,1.091211275431735,1.130153525490442
FF part 2up,room_18,exit_door_9,1640.8464507011658,354.41630560342605,,339.61485538768767,4.6297148995655695,,1.0435830470337988
FF part 2up,room_18,exit_door_10,1337.1075250815409,288.0243866176394,1278.666088965484,287.63735849155614,4.642341368325139,1.0457050019707173,1.001345541928604
FF part 2up,room_19,exit_door_1,2584.678448640634,1210.5138520739874,,1016.5044269455987,2.1351911373936567,,1.1908594001025161
FF part 2up,room_19,exit_door_2,2597.6100591412583,1418.1909088590107,2300.7636354360448,1011.9576325123498,1.8316363776659206,1.1290208255786147,1.4014330870138512
FF part 2up,room_19,exit_door_3,2503.5019681618983,1398.8225099390897,,1021.2992950159125,1.7897209620046153,,1.3696499319695459
FF part 2up,room_19,exit_door_4,2386.438992449873,1002.5138520739874,,840.354835768796,2.3804548810102117,,1.1929649350525136
FF part 2up,room_19,exit_door_5,2466.7574507576032,1076.5138520739874,,901.4040437007147,2.291431221256655,,1.1942633934216218
FF part 2up,room_19,exit_door_6,2314.384504668992,900.0285706997488,,759.368323015913,2.57145670705722,,1.1852332305951194
FF part 2up,room_19,exit_door_7,1926.8882850611308,647.6955262170063,,541.3042120656369,2.974990882391148,,1.1965462521441987
FF part 2up,room_19,exit_door_8,2325.2010869078704,1332.901586977666,2119.9108216936584,1090.7562743344638,1.7444656902091535,1.0968391043214731,1.2219976344311654
FF part 2up,room_19,exit_door_9,1693.044373858517,741.5634918610405,,610.3787758433283,2.283074062356581,,1.2149234560727658
FF part 2up,room_19,exit_door_10,1389.305448238892,745.9310242291889,1315.567675943151,568.9000351555623,1.8625119523276792,1.0560501551110832,1.311181188493368
FF part 2up,room_19,room_3,613.2607655823239,571.0437226013964,571.0437226013964,519.9831728046591,1.0739296157369653,1.0739296157369653,1.0981965426329654
FF part 2up,room_20,exit_door_1,687.0593660675814,713.6122650963205,,541.3790261914475,0.9627908595080621,,1.3181379968051556
FF part 2up,room_20,exit_door_2,760.721297634435,488.5340546095174,488.5340546095174,383.3226447785207,1.5571510122103471,1.5571510122103471,1.2744722005447566
FF part 2up,room_20,exit_door_3,666.6132066550747,537.0681092190363,,422.5532510820382,1.2412079496293553,,1.271006927159496
FF part 2up,room_20,exit_door_4,922.6619056428817,931.8376618407372,,540.9928372908462,0.9901530528614504,,1.7224584090745858
FF part 2up,room_20,exit_door_5,842.9803639506123,857.8376618407372,,530.7657204454712,0.9826805250561694,,1.616226573789948
FF part 2up,room_20,exit_door_6,1010.607417862001,1031.8376618407372,,564.9258800940173,0.9794248215936772,,1.8265009591506314
FF part 2up,room_20,exit_door_7,1442.5224532236828,774.9015869776655,,549.207838618496,1.861555683283508,,1.4109441498994086
FF part 2up,room_20,exit_door_8,488.31232540104645,403.2447327281726,403.2447327281726,396.3372932238398,1.2109577280708534,1.2109577280708534,1.0174281845852735
FF part 2up,room_20,exit_door_9,1901.2268819804594,456.5929291125632,,289.74169530807956,4.163942892579821,,1.5758620057326314
FF part 2up,room_20,exit_door_10,1775.1878586327416,351.5391052434012,351.5391052434012,218.85211902104123,5.049759278995786,5.049759278995786,1.6062860474730105
